48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
48469518,-95372077,-10383260,-6884962,9,9,9,9
